Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,094250,2023,11,30,17.0,1,Y
IDCJAC0010,094250,2023,12,01,19.8,1,Y
IDCJAC0010,094250,2023,12,02,20.7,1,Y
IDCJAC0010,094250,2023,12,03,21.1,1,Y
IDCJAC0010,094250,2023,12,04,24.2,1,Y
IDCJAC0010,094250,2023,12,05,23.2,1,Y
IDCJAC0010,094250,2023,12,06,23.8,1,Y
IDCJAC0010,094250,2023,12,07,24.7,1,Y
IDCJAC0010,094250,2023,12,08,24.5,1,Y
IDCJAC0010,094250,2023,12,09,18.5,1,Y
IDCJAC0010,094250,2023,12,10,21.1,1,Y
IDCJAC0010,094250,2023,12,11,20.1,1,Y
IDCJAC0010,094250,2023,12,12,23.7,1,Y
IDCJAC0010,094250,2023,12,13,28.9,1,Y
IDCJAC0010,094250,2023,12,14,24.0,1,Y
IDCJAC0010,094250,2023,12,15,19.0,1,Y
IDCJAC0010,094250,2023,12,16,19.8,1,Y
IDCJAC0010,094250,2023,12,17,25.0,1,Y
IDCJAC0010,094250,2023,12,18,21.2,1,Y
IDCJAC0010,094250,2023,12,19,18.8,1,Y
IDCJAC0010,094250,2023,12,20,17.9,1,Y
IDCJAC0010,094250,2023,12,21,19.1,1,Y
IDCJAC0010,094250,2023,12,22,20.2,1,Y
IDCJAC0010,094250,2023,12,23,20.7,1,Y
IDCJAC0010,094250,2023,12,24,21.7,1,Y
IDCJAC0010,094250,2023,12,25,21.9,1,Y
IDCJAC0010,094250,2023,12,26,25.2,1,Y
IDCJAC0010,094250,2023,12,27,26.2,1,Y
IDCJAC0010,094250,2023,12,28,21.0,1,Y
IDCJAC0010,094250,2023,12,29,20.7,1,Y
IDCJAC0010,094250,2023,12,30,18.5,1,Y
IDCJAC0010,094250,2023,12,31,23.1,1,Y
IDCJAC0010,094250,2024,01,01,21.8,1,Y
IDCJAC0010,094250,2024,01,02,21.9,1,Y
IDCJAC0010,094250,2024,01,03,24.0,1,Y
IDCJAC0010,094250,2024,01,04,20.2,1,Y
IDCJAC0010,094250,2024,01,05,21.6,1,Y
IDCJAC0010,094250,2024,01,06,23.7,1,Y
IDCJAC0010,094250,2024,01,07,26.0,1,Y
IDCJAC0010,094250,2024,01,08,18.9,1,Y
IDCJAC0010,094250,2024,01,09,20.8,1,Y
IDCJAC0010,094250,2024,01,10,28.8,1,Y
IDCJAC0010,094250,2024,01,11,26.0,1,Y
IDCJAC0010,094250,2024,01,12,26.1,1,Y
IDCJAC0010,094250,2024,01,13,20.3,1,Y
IDCJAC0010,094250,2024,01,14,20.6,1,Y
IDCJAC0010,094250,2024,01,15,24.6,1,Y
IDCJAC0010,094250,2024,01,16,29.7,1,Y
IDCJAC0010,094250,2024,01,17,21.1,1,Y
IDCJAC0010,094250,2024,01,18,20.7,1,Y
IDCJAC0010,094250,2024,01,19,22.1,1,Y
IDCJAC0010,094250,2024,01,20,24.0,1,Y
IDCJAC0010,094250,2024,01,21,18.7,1,Y
IDCJAC0010,094250,2024,01,22,17.8,1,Y
IDCJAC0010,094250,2024,01,23,19.4,1,Y
IDCJAC0010,094250,2024,01,24,26.9,1,Y
IDCJAC0010,094250,2024,01,25,26.8,1,Y
IDCJAC0010,094250,2024,01,26,22.8,1,Y
IDCJAC0010,094250,2024,01,27,23.3,1,Y
IDCJAC0010,094250,2024,01,28,27.7,1,Y
IDCJAC0010,094250,2024,01,29,28.7,1,Y
IDCJAC0010,094250,2024,01,30,27.3,1,Y
IDCJAC0010,094250,2024,01,31,22.6,1,Y
IDCJAC0010,094250,2024,02,01,25.7,1,Y
IDCJAC0010,094250,2024,02,02,20.9,1,Y
IDCJAC0010,094250,2024,02,03,30.2,1,Y
IDCJAC0010,094250,2024,02,04,18.8,1,Y
IDCJAC0010,094250,2024,02,05,24.3,1,Y
IDCJAC0010,094250,2024,02,06,20.4,1,Y
IDCJAC0010,094250,2024,02,07,20.7,1,Y
IDCJAC0010,094250,2024,02,08,23.9,1,Y
IDCJAC0010,094250,2024,02,09,23.5,1,Y
IDCJAC0010,094250,2024,02,10,19.3,1,Y
IDCJAC0010,094250,2024,02,11,23.9,1,Y
IDCJAC0010,094250,2024,02,12,23.7,1,Y
IDCJAC0010,094250,2024,02,13,26.1,1,Y
IDCJAC0010,094250,2024,02,14,21.1,1,Y
IDCJAC0010,094250,2024,02,15,24.5,1,Y
IDCJAC0010,094250,2024,02,16,24.3,1,Y
IDCJAC0010,094250,2024,02,17,24.7,1,Y
IDCJAC0010,094250,2024,02,18,27.3,1,Y
IDCJAC0010,094250,2024,02,19,19.7,1,Y
IDCJAC0010,094250,2024,02,20,24.5,1,Y
IDCJAC0010,094250,2024,02,21,29.5,1,Y
IDCJAC0010,094250,2024,02,22,35.0,1,Y
IDCJAC0010,094250,2024,02,23,21.1,1,Y
IDCJAC0010,094250,2024,02,24,20.5,1,Y
IDCJAC0010,094250,2024,02,25,22.2,1,Y
IDCJAC0010,094250,2024,02,26,19.4,1,Y
IDCJAC0010,094250,2024,02,27,23.8,1,Y
IDCJAC0010,094250,2024,02,28,29.8,1,Y
IDCJAC0010,094250,2024,02,29,24.1,1,Y
IDCJAC0010,094250,2024,03,01,24.7,1,Y
IDCJAC0010,094250,2024,03,02,20.6,1,Y
IDCJAC0010,094250,2024,03,03,17.2,1,Y
IDCJAC0010,094250,2024,03,04,17.4,1,Y
IDCJAC0010,094250,2024,03,05,23.3,1,Y
IDCJAC0010,094250,2024,03,06,27.2,1,Y
IDCJAC0010,094250,2024,03,07,20.5,1,Y
IDCJAC0010,094250,2024,03,08,22.5,1,Y
IDCJAC0010,094250,2024,03,09,33.0,1,Y
IDCJAC0010,094250,2024,03,10,20.0,1,Y
IDCJAC0010,094250,2024,03,11,24.0,1,Y
IDCJAC0010,094250,2024,03,12,19.3,1,Y
IDCJAC0010,094250,2024,03,13,20.2,1,Y
IDCJAC0010,094250,2024,03,14,18.5,1,Y
IDCJAC0010,094250,2024,03,15,18.0,1,Y
IDCJAC0010,094250,2024,03,16,19.7,1,Y
IDCJAC0010,094250,2024,03,17,24.9,1,Y
IDCJAC0010,094250,2024,03,18,28.8,1,Y
IDCJAC0010,094250,2024,03,19,30.0,1,Y
IDCJAC0010,094250,2024,03,20,16.7,1,Y
IDCJAC0010,094250,2024,03,21,21.9,1,Y
IDCJAC0010,094250,2024,03,22,22.4,1,Y
IDCJAC0010,094250,2024,03,23,21.7,1,Y
IDCJAC0010,094250,2024,03,24,20.2,1,Y
IDCJAC0010,094250,2024,03,25,22.5,1,Y
IDCJAC0010,094250,2024,03,26,21.4,1,Y
IDCJAC0010,094250,2024,03,27,19.0,1,Y
IDCJAC0010,094250,2024,03,28,18.7,1,Y
IDCJAC0010,094250,2024,03,29,20.7,1,Y
IDCJAC0010,094250,2024,03,30,20.0,1,Y
IDCJAC0010,094250,2024,03,31,20.8,1,Y
IDCJAC0010,094250,2024,04,01,20.3,1,Y
IDCJAC0010,094250,2024,04,02,16.2,1,Y
IDCJAC0010,094250,2024,04,03,15.1,1,Y
IDCJAC0010,094250,2024,04,04,18.4,1,Y
IDCJAC0010,094250,2024,04,05,19.5,1,Y
IDCJAC0010,094250,2024,04,06,21.7,1,Y
IDCJAC0010,094250,2024,04,07,16.9,1,Y
IDCJAC0010,094250,2024,04,08,19.6,1,Y
IDCJAC0010,094250,2024,04,09,16.6,1,Y
IDCJAC0010,094250,2024,04,10,20.0,1,Y
IDCJAC0010,094250,2024,04,11,16.6,1,Y
IDCJAC0010,094250,2024,04,12,20.6,1,Y
IDCJAC0010,094250,2024,04,13,23.5,1,Y
IDCJAC0010,094250,2024,04,14,23.7,1,Y
IDCJAC0010,094250,2024,04,15,20.3,1,Y
IDCJAC0010,094250,2024,04,16,17.0,1,Y
IDCJAC0010,094250,2024,04,17,19.0,1,Y
IDCJAC0010,094250,2024,04,18,18.9,1,Y
IDCJAC0010,094250,2024,04,19,16.2,1,Y
IDCJAC0010,094250,2024,04,20,20.1,1,Y
IDCJAC0010,094250,2024,04,21,19.5,1,Y
IDCJAC0010,094250,2024,04,22,21.9,1,Y
IDCJAC0010,094250,2024,04,23,21.5,1,Y
IDCJAC0010,094250,2024,04,24,16.4,1,Y
IDCJAC0010,094250,2024,04,25,15.6,1,Y
IDCJAC0010,094250,2024,04,26,19.0,1,Y
IDCJAC0010,094250,2024,04,27,18.6,1,Y
IDCJAC0010,094250,2024,04,28,18.8,1,Y
IDCJAC0010,094250,2024,04,29,16.6,1,Y
IDCJAC0010,094250,2024,04,30,14.1,1,Y
IDCJAC0010,094250,2024,05,01,15.6,1,Y
IDCJAC0010,094250,2024,05,02,14.3,1,Y
IDCJAC0010,094250,2024,05,03,15.2,1,Y
IDCJAC0010,094250,2024,05,04,14.0,1,Y
IDCJAC0010,094250,2024,05,05,15.9,1,Y
IDCJAC0010,094250,2024,05,06,17.0,1,Y
IDCJAC0010,094250,2024,05,07,16.8,1,Y
IDCJAC0010,094250,2024,05,08,13.9,1,Y
IDCJAC0010,094250,2024,05,09,14.8,1,Y
IDCJAC0010,094250,2024,05,10,15.5,1,Y
IDCJAC0010,094250,2024,05,11,15.1,1,Y
IDCJAC0010,094250,2024,05,12,17.0,1,Y
IDCJAC0010,094250,2024,05,13,18.6,1,Y
IDCJAC0010,094250,2024,05,14,15.8,1,Y
IDCJAC0010,094250,2024,05,15,18.5,1,Y
IDCJAC0010,094250,2024,05,16,15.8,1,Y
IDCJAC0010,094250,2024,05,17,12.6,1,Y
IDCJAC0010,094250,2024,05,18,12.1,1,Y
IDCJAC0010,094250,2024,05,19,15.5,1,Y
IDCJAC0010,094250,2024,05,20,12.5,1,Y
IDCJAC0010,094250,2024,05,21,12.8,1,Y
IDCJAC0010,094250,2024,05,22,16.0,1,Y
IDCJAC0010,094250,2024,05,23,12.6,1,Y
IDCJAC0010,094250,2024,05,24,12.7,1,Y
IDCJAC0010,094250,2024,05,25,13.5,1,Y
IDCJAC0010,094250,2024,05,26,14.7,1,Y
IDCJAC0010,094250,2024,05,27,16.8,1,Y
IDCJAC0010,094250,2024,05,28,16.4,1,Y
IDCJAC0010,094250,2024,05,29,18.2,1,Y
IDCJAC0010,094250,2024,05,30,19.5,1,Y
IDCJAC0010,094250,2024,05,31,16.4,1,Y
IDCJAC0010,094250,2024,06,01,13.2,1,Y
IDCJAC0010,094250,2024,06,02,12.4,1,Y
IDCJAC0010,094250,2024,06,03,13.4,1,Y
IDCJAC0010,094250,2024,06,04,15.2,1,Y
IDCJAC0010,094250,2024,06,05,15.6,1,Y
IDCJAC0010,094250,2024,06,06,14.8,1,Y
IDCJAC0010,094250,2024,06,07,13.0,1,Y
IDCJAC0010,094250,2024,06,08,12.1,1,Y
IDCJAC0010,094250,2024,06,09,12.8,1,Y
IDCJAC0010,094250,2024,06,10,13.2,1,Y
IDCJAC0010,094250,2024,06,11,15.4,1,Y
IDCJAC0010,094250,2024,06,12,10.4,1,Y
IDCJAC0010,094250,2024,06,13,12.8,1,Y
IDCJAC0010,094250,2024,06,14,10.1,1,Y
IDCJAC0010,094250,2024,06,15,11.1,1,Y
IDCJAC0010,094250,2024,06,16,11.1,1,Y
IDCJAC0010,094250,2024,06,17,10.5,1,Y
IDCJAC0010,094250,2024,06,18,9.7,1,Y
IDCJAC0010,094250,2024,06,19,10.4,1,Y
IDCJAC0010,094250,2024,06,20,10.6,1,Y
IDCJAC0010,094250,2024,06,21,12.7,1,Y
IDCJAC0010,094250,2024,06,22,14.0,1,Y
IDCJAC0010,094250,2024,06,23,12.7,1,Y
IDCJAC0010,094250,2024,06,24,13.6,1,Y
IDCJAC0010,094250,2024,06,25,12.9,1,Y
IDCJAC0010,094250,2024,06,26,11.0,1,Y
IDCJAC0010,094250,2024,06,27,13.5,1,Y
IDCJAC0010,094250,2024,06,28,13.7,1,Y
IDCJAC0010,094250,2024,06,29,15.2,1,Y
IDCJAC0010,094250,2024,06,30,9.5,1,Y
IDCJAC0010,094250,2024,07,01,10.6,1,Y
IDCJAC0010,094250,2024,07,02,11.2,1,Y
IDCJAC0010,094250,2024,07,03,10.8,1,Y
IDCJAC0010,094250,2024,07,04,9.7,1,Y
IDCJAC0010,094250,2024,07,05,13.5,1,Y
IDCJAC0010,094250,2024,07,06,13.0,1,Y
IDCJAC0010,094250,2024,07,07,10.6,1,Y
IDCJAC0010,094250,2024,07,08,15.0,1,Y
IDCJAC0010,094250,2024,07,09,12.8,1,Y
IDCJAC0010,094250,2024,07,10,13.7,1,Y
IDCJAC0010,094250,2024,07,11,13.9,1,Y
IDCJAC0010,094250,2024,07,12,13.6,1,Y
IDCJAC0010,094250,2024,07,13,12.3,1,Y
IDCJAC0010,094250,2024,07,14,12.4,1,Y
IDCJAC0010,094250,2024,07,15,13.0,1,Y
IDCJAC0010,094250,2024,07,16,13.5,1,Y
IDCJAC0010,094250,2024,07,17,10.2,1,Y
IDCJAC0010,094250,2024,07,18,11.7,1,Y
IDCJAC0010,094250,2024,07,19,12.7,1,Y
IDCJAC0010,094250,2024,07,20,11.4,1,Y
IDCJAC0010,094250,2024,07,21,13.2,1,Y
IDCJAC0010,094250,2024,07,22,16.8,1,Y
IDCJAC0010,094250,2024,07,23,17.6,1,Y
IDCJAC0010,094250,2024,07,24,18.8,1,Y
IDCJAC0010,094250,2024,07,25,15.9,1,Y
IDCJAC0010,094250,2024,07,26,15.6,1,Y
IDCJAC0010,094250,2024,07,27,12.4,1,Y
IDCJAC0010,094250,2024,07,28,10.3,1,Y
IDCJAC0010,094250,2024,07,29,9.9,1,Y
IDCJAC0010,094250,2024,07,30,11.7,1,Y
IDCJAC0010,094250,2024,07,31,11.2,1,Y
IDCJAC0010,094250,2024,08,01,12.2,1,Y
IDCJAC0010,094250,2024,08,02,14.0,1,Y
IDCJAC0010,094250,2024,08,03,14.1,1,Y
IDCJAC0010,094250,2024,08,04,14.4,1,Y
IDCJAC0010,094250,2024,08,05,15.4,1,Y
IDCJAC0010,094250,2024,08,06,16.0,1,Y
IDCJAC0010,094250,2024,08,07,15.7,1,Y
IDCJAC0010,094250,2024,08,08,14.4,1,Y
IDCJAC0010,094250,2024,08,09,15.8,1,Y
IDCJAC0010,094250,2024,08,10,18.6,1,Y
IDCJAC0010,094250,2024,08,11,18.5,1,Y
IDCJAC0010,094250,2024,08,12,17.4,1,Y
IDCJAC0010,094250,2024,08,13,18.3,1,Y
IDCJAC0010,094250,2024,08,14,20.1,1,Y
IDCJAC0010,094250,2024,08,15,14.6,1,Y
IDCJAC0010,094250,2024,08,16,13.5,1,Y
IDCJAC0010,094250,2024,08,17,12.0,1,Y
IDCJAC0010,094250,2024,08,18,10.2,1,Y
IDCJAC0010,094250,2024,08,19,12.3,1,Y
IDCJAC0010,094250,2024,08,20,13.1,1,Y
IDCJAC0010,094250,2024,08,21,18.2,1,Y
IDCJAC0010,094250,2024,08,22,15.9,1,Y
IDCJAC0010,094250,2024,08,23,17.0,1,Y
IDCJAC0010,094250,2024,08,24,12.2,1,Y
IDCJAC0010,094250,2024,08,25,18.7,1,Y
IDCJAC0010,094250,2024,08,26,16.7,1,Y
IDCJAC0010,094250,2024,08,27,19.8,1,Y
IDCJAC0010,094250,2024,08,28,11.6,1,Y
IDCJAC0010,094250,2024,08,29,14.8,1,Y
IDCJAC0010,094250,2024,08,30,13.5,1,Y
IDCJAC0010,094250,2024,08,31,12.9,1,Y
IDCJAC0010,094250,2024,09,01,12.6,1,N
IDCJAC0010,094250,2024,09,02,10.9,1,N
IDCJAC0010,094250,2024,09,03,14.5,1,N
IDCJAC0010,094250,2024,09,04,19.0,1,N
IDCJAC0010,094250,2024,09,05,20.3,1,N
IDCJAC0010,094250,2024,09,06,19.5,1,N
IDCJAC0010,094250,2024,09,07,15.7,1,N
IDCJAC0010,094250,2024,09,08,16.0,1,N
IDCJAC0010,094250,2024,09,09,15.0,1,N
IDCJAC0010,094250,2024,09,10,18.4,1,N
IDCJAC0010,094250,2024,09,11,12.2,1,N
